"timestamp","app","event_type","key"
"2025-11-01T12:48:41.762962","Code","keystroke","backspace"
"2025-11-01T12:48:41.890620","Code","keystroke","backspace"
"2025-11-01T12:48:42.020701","Code","keystroke","backspace"
"2025-11-01T12:48:42.152886","Code","keystroke","backspace"
"2025-11-01T12:48:42.308794","Code","keystroke","backspace"
"2025-11-01T12:48:42.848713","Code","keystroke","w"
"2025-11-01T12:48:43.209081","Code","keystroke","i"
"2025-11-01T12:48:43.418676","Code","keystroke","t"
"2025-11-01T12:48:43.630990","Code","keystroke","h"
"2025-11-01T12:48:43.801800","Code","keystroke","space"
"2025-11-01T12:48:44.353669","Code","keystroke","i"
"2025-11-01T12:48:44.543652","Code","keystroke","n"
"2025-11-01T12:48:44.887230","Code","keystroke","t"
"2025-11-01T12:48:45.146781","Code","keystroke","e"
"2025-11-01T12:48:45.306883","Code","keystroke","r"
"2025-11-01T12:48:45.587588","Code","keystroke","a"
"2025-11-01T12:48:45.840176","Code","keystroke","c"
"2025-11-01T12:48:46.029806","Code","keystroke","t"
"2025-11-01T12:48:46.368963","Code","keystroke","i"
"2025-11-01T12:48:46.599230","Code","keystroke","v"
"2025-11-01T12:48:46.864042","Code","keystroke","e"
"2025-11-01T12:48:46.989480","Code","keystroke","space"
"2025-11-01T12:48:47.212802","Code","keystroke","s"
"2025-11-01T12:48:47.382277","Code","keystroke","e"
"2025-11-01T12:48:47.738237","Code","keystroke","n"
"2025-11-01T12:48:48.141797","Code","keystroke","s"
"2025-11-01T12:48:48.564777","Code","keystroke","o"
"2025-11-01T12:48:48.790767","Code","keystroke","r"
"2025-11-01T12:48:49.001130","Code","keystroke","s"
"2025-11-01T12:48:49.644167","Code","keystroke","cmd"
"2025-11-01T12:48:49.850430","Code","keystroke","s"
"2025-11-01T12:49:00.563743","Code","keystroke","space"
"2025-11-01T12:49:03.536584","Code","keystroke","shift_r"
"2025-11-01T12:49:04.200612","Code","keystroke","+"
"2025-11-01T12:49:05.179594","Code","keystroke","space"
"2025-11-01T12:49:05.550693","Code","keystroke","m"
"2025-11-01T12:49:05.752399","Code","keystroke","i"
"2025-11-01T12:49:06.046656","Code","keystroke","r"
"2025-11-01T12:49:06.365577","Code","keystroke","r"
"2025-11-01T12:49:06.710570","Code","keystroke","o"
"2025-11-01T12:49:07.147360","Code","keystroke","r"
"2025-11-01T12:49:07.670975","Code","keystroke","e"
"2025-11-01T12:49:07.929844","Code","keystroke","d"
"2025-11-01T12:49:08.646306","Code","keystroke","space"
"2025-11-01T12:49:09.331312","Code","keystroke","w"
"2025-11-01T12:49:09.505200","Code","keystroke","a"
"2025-11-01T12:49:09.865088","Code","keystroke","l"
"2025-11-01T12:49:10.044327","Code","keystroke","l"
"2025-11-01T12:49:10.219644","Code","keystroke","s"
"2025-11-01T12:49:10.583546","Code","keystroke","space"
"2025-11-01T12:49:10.870766","Code","keystroke","cmd"
"2025-11-01T12:49:11.527384","Code","keystroke","backspace"
"2025-11-01T12:49:11.942443","Code","keystroke","cmd"
"2025-11-01T12:49:12.102202","Code","keystroke","s"
"2025-11-01T12:49:16.003478","Code","keystroke","backspace"
"2025-11-01T12:49:16.504258","Code","keystroke","backspace"
"2025-11-01T12:49:16.587071","Code","keystroke","backspace"
"2025-11-01T12:49:16.670730","Code","keystroke","backspace"
"2025-11-01T12:49:16.754153","Code","keystroke","backspace"
"2025-11-01T12:49:16.837135","Code","keystroke","backspace"
"2025-11-01T12:49:16.920210","Code","keystroke","backspace"
"2025-11-01T12:49:17.003379","Code","keystroke","backspace"
"2025-11-01T12:49:17.087084","Code","keystroke","backspace"
"2025-11-01T12:49:17.170427","Code","keystroke","backspace"
"2025-11-01T12:49:17.253508","Code","keystroke","backspace"
"2025-11-01T12:49:17.336901","Code","keystroke","backspace"
"2025-11-01T12:49:17.420056","Code","keystroke","backspace"
"2025-11-01T12:49:17.503738","Code","keystroke","backspace"
"2025-11-01T12:49:17.681541","Code","keystroke","backspace"
"2025-11-01T12:49:17.826554","Code","keystroke","backspace"
"2025-11-01T12:49:17.957036","Code","keystroke","backspace"
"2025-11-01T12:49:18.513649","Code","keystroke","cmd"
"2025-11-01T12:49:18.818181","Code","keystroke","s"
"2025-11-01T12:49:20.332055","Code","click","left"
"2025-11-01T12:49:20.951026","Code","keystroke","space"
"2025-11-01T12:49:21.196331","Code","keystroke","m"
"2025-11-01T12:49:21.344001","Code","keystroke","o"
"2025-11-01T12:49:21.598622","Code","keystroke","t"
"2025-11-01T12:49:21.849395","Code","keystroke","i"
"2025-11-01T12:49:22.047621","Code","keystroke","o"
"2025-11-01T12:49:22.219788","Code","keystroke","n"
"2025-11-01T12:49:22.352733","Code","keystroke","space"
"2025-11-01T12:49:22.946683","Code","keystroke","r"
"2025-11-01T12:49:23.583657","Code","keystroke","backspace"
"2025-11-01T12:49:23.863366","Code","keystroke","t"
"2025-11-01T12:49:24.058923","Code","keystroke","r"
"2025-11-01T12:49:24.286964","Code","keystroke","a"
"2025-11-01T12:49:24.579483","Code","keystroke","c"
"2025-11-01T12:49:24.881726","Code","keystroke","k"
"2025-11-01T12:49:25.056910","Code","keystroke","i"
"2025-11-01T12:49:25.224750","Code","keystroke","n"
"2025-11-01T12:49:25.434659","Code","keystroke","g"
"2025-11-01T12:49:26.146407","Code","keystroke","cmd"
"2025-11-01T12:49:26.352791","Code","keystroke","s"
"2025-11-01T12:49:34.616035","Code","click","left"
"2025-11-01T12:49:37.098445","Code","click","left"
"2025-11-01T12:49:40.253972","Code","keystroke","space"
"2025-11-01T12:49:41.151542","Code","keystroke","w"
"2025-11-01T12:49:41.298302","Code","keystroke","i"
"2025-11-01T12:49:41.427553","Code","keystroke","t"
"2025-11-01T12:49:41.597254","Code","keystroke","h"
"2025-11-01T12:49:41.741872","Code","keystroke","space"
"2025-11-01T12:49:41.933593","Code","keystroke","shift"
"2025-11-01T12:49:42.217049","Code","keystroke","t"
"2025-11-01T12:49:42.388534","Code","keystroke","o"
"2025-11-01T12:49:42.570229","Code","keystroke","u"
"2025-11-01T12:49:43.249971","Code","keystroke","backspace"
"2025-11-01T12:49:43.751903","Code","keystroke","backspace"
"2025-11-01T12:49:43.835951","Code","keystroke","backspace"
"2025-11-01T12:49:43.919255","Code","keystroke","backspace"
"2025-11-01T12:49:44.003534","Code","keystroke","backspace"
"2025-11-01T12:49:44.087257","Code","keystroke","backspace"
"2025-11-01T12:49:44.170672","Code","keystroke","backspace"
"2025-11-01T12:49:44.253520","Code","keystroke","backspace"
"2025-11-01T12:49:44.337243","Code","keystroke","backspace"
"2025-11-01T12:49:48.981747","Code","click","left"
"2025-11-01T12:49:49.863457","Code","keystroke","c"
"2025-11-01T12:49:50.031786","Code","keystroke","o"
"2025-11-01T12:49:50.240109","Code","keystroke","n"
"2025-11-01T12:49:50.400322","Code","keystroke","t"
"2025-11-01T12:49:50.540701","Code","keystroke","e"
"2025-11-01T12:49:50.690420","Code","keystroke","n"
"2025-11-01T12:49:50.793154","Code","keystroke","t"
"2025-11-01T12:49:50.933059","Code","keystroke","space"
"2025-11-01T12:49:52.065308","Code","click","left"
"2025-11-01T12:49:52.404380","Code","keystroke","space"
"2025-11-01T12:49:53.534647","Code","keystroke","shift"
"2025-11-01T12:49:54.154421","Code","keystroke","T"
"2025-11-01T12:49:54.431174","Code","keystroke","o"
"2025-11-01T12:49:54.847286","Code","keystroke","y"
"2025-11-01T12:49:55.580118","Code","keystroke","backspace"
"2025-11-01T12:49:55.805342","Code","keystroke","backspace"
"2025-11-01T12:49:56.051822","Code","keystroke","backspace"
"2025-11-01T12:49:56.698236","Code","keystroke","backspace"
"2025-11-01T12:49:58.281592","Code","click","left"
"2025-11-01T12:50:00.260556","Code","keystroke","shift"
"2025-11-01T12:50:00.704538","Code","keystroke","V"
"2025-11-01T12:50:00.845261","Code","keystroke","i"
"2025-11-01T12:50:01.010579","Code","keystroke","d"
"2025-11-01T12:50:01.259695","Code","keystroke","e"
"2025-11-01T12:50:01.348599","Code","keystroke","o"
"2025-11-01T12:50:01.550321","Code","keystroke","space"
"2025-11-01T12:50:01.988337","Code","keystroke","shift"
"2025-11-01T12:50:02.176088","Code","keystroke","E"
"2025-11-01T12:50:02.409398","Code","keystroke","n"
"2025-11-01T12:50:02.641812","Code","keystroke","g"
"2025-11-01T12:50:02.778646","Code","keystroke","i"
"2025-11-01T12:50:02.928516","Code","keystroke","n"
"2025-11-01T12:50:03.080988","Code","keystroke","e"
"2025-11-01T12:50:03.247818","Code","keystroke","e"
"2025-11-01T12:50:03.386567","Code","keystroke","r"
"2025-11-01T12:50:03.523039","Code","keystroke","i"
"2025-11-01T12:50:03.683532","Code","keystroke","n"
"2025-11-01T12:50:03.791002","Code","keystroke","g"
"2025-11-01T12:50:03.917109","Code","keystroke","space"
"2025-11-01T12:50:04.213345","Code","keystroke","backspace"
"2025-11-01T12:50:05.815806","Code","click","left"
"2025-11-01T12:50:06.184549","Code","keystroke","space"
"2025-11-01T12:50:07.084229","Code","keystroke","backspace"
"2025-11-01T12:50:09.481601","Code","click","left"
"2025-11-01T12:50:10.798247","Code","click","left"
"2025-11-01T12:50:12.610629","Code","keystroke","shift"
"2025-11-01T12:50:13.115281","Code","keystroke","S"
"2025-11-01T12:50:13.308187","Code","keystroke","k"
"2025-11-01T12:50:13.862106","Code","keystroke","backspace"
"2025-11-01T12:50:14.282685","Code","keystroke","backspace"
"2025-11-01T12:50:14.520210","Code","keystroke","shift"
"2025-11-01T12:50:14.763617","Code","keystroke","T"
"2025-11-01T12:50:15.319394","Code","keystroke","e"
"2025-11-01T12:50:15.557575","Code","keystroke","v"
"2025-11-01T12:50:15.688538","Code","keystroke","h"
"2025-11-01T12:50:16.015419","Code","keystroke","backspace"
"2025-11-01T12:50:16.176937","Code","keystroke","c"
"2025-11-01T12:50:16.314447","Code","keystroke","h"
"2025-11-01T12:50:16.562053","Code","keystroke","backspace"
"2025-11-01T12:50:16.731519","Code","keystroke","backspace"
"2025-11-01T12:50:16.881927","Code","keystroke","backspace"
"2025-11-01T12:50:17.011329","Code","keystroke","c"
"2025-11-01T12:50:17.119608","Code","keystroke","h"
"2025-11-01T12:50:17.340333","Code","keystroke","space"
"2025-11-01T12:50:17.579569","Code","keystroke","shift"
"2025-11-01T12:50:17.887481","Code","keystroke","+"
"2025-11-01T12:50:18.323105","Code","keystroke","space"
"2025-11-01T12:50:18.532155","Code","keystroke","shift"
"2025-11-01T12:50:18.848350","Code","keystroke","S"
"2025-11-01T12:50:19.076267","Code","keystroke","k"
"2025-11-01T12:50:19.250931","Code","keystroke","i"
"2025-11-01T12:50:19.487465","Code","keystroke","l"
"2025-11-01T12:50:19.656878","Code","keystroke","l"
"2025-11-01T12:50:20.732067","Code","click","left"
"2025-11-01T12:50:21.448581","Code","click","left"
"2025-11-01T12:50:24.856682","Code","keystroke","shift"
"2025-11-01T12:50:25.312710","Code","keystroke","M"
"2025-11-01T12:50:26.037123","Code","keystroke","a"
"2025-11-01T12:50:26.266108","Code","keystroke","t"
"2025-11-01T12:50:26.674093","Code","keystroke","c"
"2025-11-01T12:50:26.804921","Code","keystroke","h"
"2025-11-01T12:50:27.015873","Code","keystroke","space"
"2025-11-01T12:50:27.182256","Code","keystroke","t"
"2025-11-01T12:50:27.385995","Code","keystroke","h"
"2025-11-01T12:50:27.705301","Code","keystroke","backspace"
"2025-11-01T12:50:27.846853","Code","keystroke","backspace"
"2025-11-01T12:50:28.020831","Code","keystroke","backspace"
"2025-11-01T12:50:28.450906","Code","keystroke","-"
"2025-11-01T12:50:28.777116","Code","keystroke","t"
"2025-11-01T12:50:28.875298","Code","keystroke","h"
"2025-11-01T12:50:29.029688","Code","keystroke","e"
"2025-11-01T12:50:29.358356","Code","keystroke","-"
"2025-11-01T12:50:29.705526","Code","keystroke","c"
"2025-11-01T12:50:29.854605","Code","keystroke","o"
"2025-11-01T12:50:30.076241","Code","keystroke","m"
"2025-11-01T12:50:30.262172","Code","keystroke","p"
"2025-11-01T12:50:30.447902","Code","keystroke","space"
"2025-11-01T12:50:31.585164","Code","keystroke","shift"
"2025-11-01T12:50:32.575763","Code","keystroke","shift"
"2025-11-01T12:50:32.771650","Code","keystroke","F"
"2025-11-01T12:50:33.011789","Code","keystroke","i"
"2025-11-01T12:50:33.105689","Code","keystroke","g"
"2025-11-01T12:50:33.312308","Code","keystroke","m"
"2025-11-01T12:50:33.503585","Code","keystroke","a"
"2025-11-01T12:50:33.660537","Code","keystroke","space"
"2025-11-01T12:50:34.254499","Code","keystroke","-"
"2025-11-01T12:50:34.419924","Code","keystroke","shift"
"2025-11-01T12:50:36.330523","Code","keystroke",">"
"2025-11-01T12:50:36.551503","Code","keystroke","space"
"2025-11-01T12:50:36.919222","Code","keystroke","shift"
"2025-11-01T12:50:37.208686","Code","keystroke","A"
"2025-11-01T12:50:37.576241","Code","keystroke","f"
"2025-11-01T12:50:38.006589","Code","keystroke","t"
"2025-11-01T12:50:38.183320","Code","keystroke","e"
"2025-11-01T12:50:38.350804","Code","keystroke","r"
"2025-11-01T12:50:38.521547","Code","keystroke","space"
"2025-11-01T12:50:38.743945","Code","keystroke","shift"
"2025-11-01T12:50:38.975648","Code","keystroke","E"
"2025-11-01T12:50:39.258190","Code","keystroke","f"
"2025-11-01T12:50:39.434660","Code","keystroke","f"
"2025-11-01T12:50:39.579596","Code","keystroke","e"
"2025-11-01T12:50:39.797068","Code","keystroke","c"
"2025-11-01T12:50:40.013159","Code","keystroke","t"
"2025-11-01T12:50:40.224515","Code","keystroke","s"
"2025-11-01T12:50:40.393983","Code","keystroke","space"
"2025-11-01T12:50:40.860615","Code","keystroke","-"
"2025-11-01T12:50:40.993694","Code","keystroke","shift"
"2025-11-01T12:50:41.489879","Code","keystroke",">"
"2025-11-01T12:50:41.732227","Code","keystroke","space"
"2025-11-01T12:50:41.932819","Code","keystroke","shift"
"2025-11-01T12:50:42.413000","Code","keystroke","T"
"2025-11-01T12:50:42.674457","Code","keystroke","o"
"2025-11-01T12:50:42.867930","Code","keystroke","u"
"2025-11-01T12:50:43.034755","Code","keystroke","c"
"2025-11-01T12:50:43.134630","Code","keystroke","h"
"2025-11-01T12:50:43.387783","Code","keystroke","shift"
"2025-11-01T12:50:43.559957","Code","keystroke","D"
"2025-11-01T12:50:43.871971","Code","keystroke","e"
"2025-11-01T12:50:44.152057","Code","keystroke","s"
"2025-11-01T12:50:44.293850","Code","keystroke","i"
"2025-11-01T12:50:44.396901","Code","keystroke","g"
"2025-11-01T12:50:44.550807","Code","keystroke","n"
"2025-11-01T12:50:44.658869","Code","keystroke","e"
"2025-11-01T12:50:44.845223","Code","keystroke","r"
"2025-11-01T12:50:46.332183","Code","click","left"
"2025-11-01T12:50:47.115116","Code","click","left"
"2025-11-01T12:50:48.249466","Code","click","left"
"2025-11-01T12:50:48.984856","Code","keystroke","'"
"2025-11-01T12:50:50.315305","Code","click","left"
"2025-11-01T12:50:51.163663","Code","keystroke","left"
"2025-11-01T12:50:51.594797","Code","keystroke","'"
"2025-11-01T12:50:52.665077","Code","click","left"
"2025-11-01T12:50:53.982258","Code","click","left"
"2025-11-01T12:50:54.848638","Code","click","left"
"2025-11-01T12:50:55.864936","Code","click","left"
"2025-11-01T12:50:56.963393","Code","keystroke","space"
"2025-11-01T12:50:58.139485","Code","keystroke","shift"
"2025-11-01T12:50:58.324273","Code","keystroke","+"
"2025-11-01T12:50:58.825204","Code","keystroke","space"
"2025-11-01T12:50:59.453252","Code","keystroke","backspace"
"2025-11-01T12:50:59.619003","Code","keystroke","backspace"
"2025-11-01T12:50:59.780134","Code","keystroke","backspace"
"2025-11-01T12:51:00.396306","Code","keystroke",","
"2025-11-01T12:51:00.526116","Code","keystroke","space"
"2025-11-01T12:51:00.780307","Code","keystroke","p"
"2025-11-01T12:51:00.962911","Code","keystroke","i"
"2025-11-01T12:51:01.193354","Code","keystroke","x"
"2025-11-01T12:51:01.405960","Code","keystroke","e"
"2025-11-01T12:51:01.531748","Code","keystroke","l"
"2025-11-01T12:51:01.746316","Code","keystroke","space"
"2025-11-01T12:51:01.928570","Code","keystroke","m"
"2025-11-01T12:51:02.074590","Code","keystroke","a"
"2025-11-01T12:51:02.186534","Code","keystroke","p"
"2025-11-01T12:51:02.372397","Code","keystroke","p"
"2025-11-01T12:51:02.535099","Code","keystroke","i"
"2025-11-01T12:51:02.709665","Code","keystroke","n"
"2025-11-01T12:51:02.812291","Code","keystroke","g"
"2025-11-01T12:51:02.991397","Code","keystroke",","
"2025-11-01T12:51:03.194245","Code","keystroke","space"
"2025-11-01T12:51:04.184547","Code","keystroke","p"
"2025-11-01T12:51:04.332906","Code","keystroke","r"
"2025-11-01T12:51:04.475562","Code","keystroke","e"
"2025-11-01T12:51:04.897069","Code","keystroke","o"
"2025-11-01T12:51:05.830573","Code","keystroke","backspace"
"2025-11-01T12:51:05.983197","Code","keystroke","backspace"
"2025-11-01T12:51:06.469552","Code","keystroke","o"
"2025-11-01T12:51:06.682412","Code","keystroke","j"
"2025-11-01T12:51:06.811135","Code","keystroke","e"
"2025-11-01T12:51:07.005332","Code","keystroke","c"
"2025-11-01T12:51:07.302069","Code","keystroke","t"
"2025-11-01T12:51:07.403292","Code","keystroke","i"
"2025-11-01T12:51:07.586475","Code","keystroke","o"
"2025-11-01T12:51:07.747119","Code","keystroke","n"
"2025-11-01T12:51:07.954108","Code","keystroke","space"
"2025-11-01T12:51:08.392198","Code","keystroke","m"
"2025-11-01T12:51:08.558536","Code","keystroke","a"
"2025-11-01T12:51:08.701167","Code","keystroke","p"
"2025-11-01T12:51:08.869535","Code","keystroke","p"
"2025-11-01T12:51:09.060322","Code","keystroke","i"
"2025-11-01T12:51:09.385721","Code","keystroke","n"
"2025-11-01T12:51:09.476083","Code","keystroke","g"
"2025-11-01T12:51:09.703382","Code","keystroke","space"
"2025-11-01T12:51:10.028743","Code","keystroke","backspace"
"2025-11-01T12:51:11.098818","Code","click","left"
"2025-11-01T12:51:13.309649","Code","keystroke","cmd"
"2025-11-01T12:51:14.821877","Code","keystroke","enter"
"2025-11-01T12:51:15.780153","Code","keystroke","-"
"2025-11-01T12:51:16.035244","Code","keystroke","space"
"2025-11-01T12:51:16.281897","Code","keystroke","shift"
"2025-11-01T12:51:16.625831","Code","keystroke","S"
"2025-11-01T12:51:16.791601","Code","keystroke","h"
"2025-11-01T12:51:16.969917","Code","keystroke","o"
"2025-11-01T12:51:17.100753","Code","keystroke","w"
"2025-11-01T12:51:17.214435","Code","keystroke","space"
"2025-11-01T12:51:17.530615","Code","keystroke","c"
"2025-11-01T12:51:17.657985","Code","keystroke","o"
"2025-11-01T12:51:17.837960","Code","keystroke","n"
"2025-11-01T12:51:17.930142","Code","keystroke","t"
"2025-11-01T12:51:18.152441","Code","keystroke","r"
"2025-11-01T12:51:18.213604","Code","keystroke","o"
"2025-11-01T12:51:18.434016","Code","keystroke","l"
"2025-11-01T12:51:18.551996","Code","keystroke","space"
"2025-11-01T12:51:19.394211","Code","keystroke","shift"
"2025-11-01T12:51:19.604933","Code","keystroke","+"
"2025-11-01T12:51:19.874522","Code","keystroke","space"
"2025-11-01T12:51:20.391261","Code","keystroke","shift"
"2025-11-01T12:51:20.556342","Code","keystroke","B"
"2025-11-01T12:51:21.337466","Code","keystroke","shift"
"2025-11-01T12:51:21.445268","Code","keystroke","O"
"2025-11-01T12:51:21.688517","Code","keystroke","H"
"2025-11-01T12:51:21.884556","Code","keystroke","space"
"2025-11-01T12:51:22.690407","Code","keystroke","backspace"
"2025-11-01T12:51:22.844374","Code","keystroke","backspace"
"2025-11-01T12:51:22.982918","Code","keystroke","backspace"
"2025-11-01T12:51:24.835784","Code","keystroke","a"
"2025-11-01T12:51:25.027950","Code","keystroke","c"
"2025-11-01T12:51:25.454480","Code","keystroke","k"
"2025-11-01T12:51:26.273901","Code","keystroke","-"
"2025-11-01T12:51:26.578279","Code","keystroke","o"
"2025-11-01T12:51:26.801463","Code","keystroke","f"
"2025-11-01T12:51:27.129761","Code","keystroke","-"
"2025-11-01T12:51:27.501594","Code","keystroke","h"
"2025-11-01T12:51:27.672835","Code","keystroke","o"
"2025-11-01T12:51:27.808661","Code","keystroke","u"
"2025-11-01T12:51:27.974900","Code","keystroke","s"
"2025-11-01T12:51:28.202321","Code","keystroke","e"
"2025-11-01T12:51:28.367535","Code","keystroke","space"
"2025-11-01T12:51:28.731894","Code","keystroke","shift"
"2025-11-01T12:51:29.041347","Code","keystroke","G"
"2025-11-01T12:51:29.208710","Code","keystroke","U"
"2025-11-01T12:51:29.396883","Code","keystroke","I"
"2025-11-01T12:51:29.593248","Code","keystroke","space"
"2025-11-01T12:51:33.094010","Code","keystroke","backspace"
"2025-11-01T12:51:33.934150","Code","keystroke","s"
"2025-11-01T12:51:35.349055","Code","click","left"
"2025-11-01T12:51:36.098414","Code","click","left"
"2025-11-01T12:51:37.248733","Code","click","left"
"2025-11-01T12:51:38.129010","Code","keystroke","space"
"2025-11-01T12:51:38.463756","Code","keystroke","f"
"2025-11-01T12:51:38.559645","Code","keystroke","o"
"2025-11-01T12:51:38.695108","Code","keystroke","r"
"2025-11-01T12:51:38.823190","Code","keystroke","space"
"2025-11-01T12:51:39.045088","Code","keystroke","m"
"2025-11-01T12:51:39.238028","Code","keystroke","o"
"2025-11-01T12:51:39.390622","Code","keystroke","n"
"2025-11-01T12:51:39.544159","Code","keystroke","i"
"2025-11-01T12:51:39.705614","Code","keystroke","t"
"2025-11-01T12:51:39.897055","Code","keystroke","o"
"2025-11-01T12:51:40.282507","Code","keystroke","r"
"2025-11-01T12:51:40.409784","Code","keystroke","i"
"2025-11-01T12:51:40.610049","Code","keystroke","n"
"2025-11-01T12:51:40.722442","Code","keystroke","g"
"2025-11-01T12:51:40.865803","Code","keystroke","space"
"2025-11-01T12:51:41.082399","Code","keystroke","backspace"
"2025-11-01T12:51:41.494712","Code","keystroke","enter"
"2025-11-01T12:51:41.927888","Code","keystroke","shift"
"2025-11-01T12:51:42.361634","Code","keystroke","-"
"2025-11-01T12:51:42.572778","Code","keystroke","shift"
"2025-11-01T12:51:42.596556","Code","keystroke","space"
"2025-11-01T12:51:42.869124","Code","keystroke","R"
"2025-11-01T12:51:43.069986","Code","keystroke","e"
"2025-11-01T12:51:43.279682","Code","keystroke","a"
"2025-11-01T12:51:43.359260","Code","keystroke","l"
"2025-11-01T12:51:43.647102","Code","keystroke","-"
"2025-11-01T12:51:43.833052","Code","keystroke","t"
"2025-11-01T12:51:43.964399","Code","keystroke","i"
"2025-11-01T12:51:44.158726","Code","keystroke","m"
"2025-11-01T12:51:44.264358","Code","keystroke","e"
"2025-11-01T12:51:44.380391","Code","keystroke","space"
"2025-11-01T12:51:44.994621","Code","keystroke","n"
"2025-11-01T12:51:45.222999","Code","keystroke","o"
"2025-11-01T12:51:45.370633","Code","keystroke","t"
"2025-11-01T12:51:45.509549","Code","keystroke","i"
"2025-11-01T12:51:45.700799","Code","keystroke","f"
"2025-11-01T12:51:45.836251","Code","keystroke","i"
"2025-11-01T12:51:45.987623","Code","keystroke","c"
"2025-11-01T12:51:46.192814","Code","keystroke","a"
"2025-11-01T12:51:46.354453","Code","keystroke","t"
"2025-11-01T12:51:46.462222","Code","keystroke","i"
"2025-11-01T12:51:46.637850","Code","keystroke","o"
"2025-11-01T12:51:46.820867","Code","keystroke","n"
"2025-11-01T12:51:47.021797","Code","keystroke","space"
"2025-11-01T12:51:47.759813","Code","keystroke","s"
"2025-11-01T12:51:48.074577","Code","keystroke","y"
"2025-11-01T12:51:48.186818","Code","keystroke","s"
"2025-11-01T12:51:48.360290","Code","keystroke","t"
"2025-11-01T12:51:48.492596","Code","keystroke","e"
"2025-11-01T12:51:48.613357","Code","keystroke","m"
"2025-11-01T12:51:48.772587","Code","keystroke","space"
"2025-11-01T12:51:49.965341","Code","click","left"
"2025-11-01T12:51:50.461616","Code","keystroke","d"
"2025-11-01T12:51:50.636552","Code","keystroke","e"
"2025-11-01T12:51:50.842387","Code","keystroke","v"
"2025-11-01T12:51:51.046299","Code","keystroke","i"
"2025-11-01T12:51:51.203582","Code","keystroke","c"
"2025-11-01T12:51:51.391687","Code","keystroke","e"
"2025-11-01T12:51:51.882156","Code","keystroke","space"
"2025-11-01T12:51:52.498702","Code","click","left"
"2025-11-01T12:51:52.850002","Code","keystroke","backspace"
"2025-11-01T12:51:53.932158","Code","click","left"
"2025-11-01T12:51:54.319444","Code","keystroke","s"
"2025-11-01T12:51:54.561241","Code","keystroke","t"
"2025-11-01T12:51:54.731930","Code","keystroke","a"
"2025-11-01T12:51:54.851437","Code","keystroke","t"
"2025-11-01T12:51:54.963357","Code","keystroke","u"
"2025-11-01T12:51:55.098456","Code","keystroke","s"
"2025-11-01T12:51:55.227330","Code","keystroke","space"
"2025-11-01T12:51:56.160888","Code","keystroke","cmd"
"2025-11-01T12:51:56.460309","Code","keystroke","s"
"2025-11-01T12:52:02.666140","Code","click","left"
"2025-11-01T12:52:03.094482","Code","keystroke","space"
"2025-11-01T12:52:03.578526","Code","keystroke","shift"
"2025-11-01T12:52:03.786825","Code","keystroke","("
"2025-11-01T12:52:04.316134","Code","keystroke","shift"
"2025-11-01T12:52:05.044694","Code","keystroke","T"
"2025-11-01T12:52:05.371741","Code","keystroke","o"
"2025-11-01T12:52:05.560551","Code","keystroke","u"
"2025-11-01T12:52:05.723552","Code","keystroke","c"
"2025-11-01T12:52:05.860408","Code","keystroke","h"
"2025-11-01T12:52:06.185761","Code","keystroke","shift"
"2025-11-01T12:52:06.349487","Code","keystroke","D"
"2025-11-01T12:52:06.565080","Code","keystroke","e"
"2025-11-01T12:52:06.751309","Code","keystroke","s"
"2025-11-01T12:52:06.871981","Code","keystroke","i"
"2025-11-01T12:52:07.058553","Code","keystroke","g"
"2025-11-01T12:52:07.140538","Code","keystroke","n"
"2025-11-01T12:52:07.293646","Code","keystroke","e"
"2025-11-01T12:52:07.448933","Code","keystroke","r"
"2025-11-01T12:52:07.750332","Code","keystroke","shift"
"2025-11-01T12:52:08.708936","Code","keystroke","cmd"
"2025-11-01T12:52:08.924276","Code","keystroke","s"
"2025-11-01T12:52:15.815427","Code","click","left"
"2025-11-01T12:52:16.243292","Code","keystroke","backspace"
"2025-11-01T12:52:16.421511","Code","keystroke","backspace"
"2025-11-01T12:52:16.565061","Code","keystroke","backspace"
"2025-11-01T12:52:16.679736","Code","keystroke","backspace"
"2025-11-01T12:52:16.806171","Code","keystroke","backspace"
"2025-11-01T12:52:16.882825","Code","keystroke","backspace"
"2025-11-01T12:52:17.048221","Code","keystroke","backspace"
"2025-11-01T12:52:17.171892","Code","keystroke","backspace"
"2025-11-01T12:52:17.299890","Code","keystroke","backspace"
"2025-11-01T12:52:17.430153","Code","keystroke","backspace"
"2025-11-01T12:52:17.560018","Code","keystroke","backspace"
"2025-11-01T12:52:17.703978","Code","keystroke","backspace"
"2025-11-01T12:52:17.840279","Code","keystroke","backspace"
"2025-11-01T12:52:18.106401","Code","keystroke","backspace"
"2025-11-01T12:52:18.354079","Code","keystroke","backspace"
"2025-11-01T12:52:18.942319","Code","keystroke","cmd"
"2025-11-01T12:52:19.130302","Code","keystroke","s"
"2025-11-01T12:52:35.999374","Code","click","left"
"2025-11-01T12:52:36.232166","Code","click","left"
"2025-11-01T12:52:36.398812","Code","click","left"
"2025-11-01T12:52:36.648598","Code","click","left"
"2025-11-01T12:52:37.382422","Code","click","left"
"2025-11-01T12:52:38.015620","Code","click","left"
"2025-11-01T12:52:38.832376","Code","click","left"
"2025-11-01T12:52:39.065462","Code","click","left"
"2025-11-01T12:52:39.265836","Code","click","left"
"2025-11-01T12:52:40.103237","Code","keystroke","cmd"
"2025-11-01T12:52:40.326737","Code","keystroke","x"
